dataset,role,task,seed,fold,condition,stage,metric,value,temperature,result_path
ASP_clean,aafnet,asp_aafnet,42,2,noise_0_10,post,brier,0.4272378756961457,0.6121155619621277,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold2/results.json
ASP_clean,aafnet,asp_aafnet,42,3,clean,pre,accuracy,0.7275304791607599,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,clean,pre,ece,0.11316092703560104,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,clean,pre,nll,0.8523239493370056,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,clean,pre,brier,0.39651915699910834,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,clean,post,accuracy,0.7275304791607599,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,clean,post,ece,0.04891887772749123,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,clean,post,nll,0.8067091703414917,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,clean,post,brier,0.3843931650307255,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_05,pre,accuracy,0.7071165296285795,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_05,pre,ece,0.1098242286779673,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_05,pre,nll,0.9099650382995605,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_05,pre,brier,0.4209779312496303,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_05,post,accuracy,0.7071165296285795,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_05,post,ece,0.054662887109451476,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_05,post,nll,0.8698456287384033,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_05,post,brier,0.41001294146120165,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_10,pre,accuracy,0.6830167280975333,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_10,pre,ece,0.11099370976058152,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_10,pre,nll,0.9864425659179688,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_10,pre,brier,0.45679236129592055,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_10,post,accuracy,0.6830167280975333,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_10,post,ece,0.057118696584423034,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_10,post,nll,0.9482589364051819,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,3,noise_0_10,post,brier,0.44635994871989,0.6361866593360901,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold3/results.json
ASP_clean,aafnet,asp_aafnet,42,4,clean,pre,accuracy,0.7320669123901332,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,clean,pre,ece,0.0957376780170606,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,clean,pre,nll,0.848308265209198,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,clean,pre,brier,0.39047171846578715,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,clean,post,accuracy,0.7320669123901332,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,clean,post,ece,0.07437040094684398,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,clean,post,nll,0.8361865282058716,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,clean,post,brier,0.3880283627408324,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_05,pre,accuracy,0.7110859087042812,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_05,pre,ece,0.08273846648690515,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_05,pre,nll,0.8852171897888184,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_05,pre,brier,0.41065258733023074,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_05,post,accuracy,0.7110859087042812,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_05,post,ece,0.084992544633118,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_05,post,nll,0.8781309723854065,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_05,post,brier,0.412383034971456,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_10,pre,accuracy,0.6901049050184292,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_10,pre,ece,0.09327367053327326,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_10,pre,nll,0.9463040232658386,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_10,pre,brier,0.43624772175284116,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_10,post,accuracy,0.6901049050184292,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_10,post,ece,0.08485616946781462,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_10,post,nll,0.935027003288269,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,42,4,noise_0_10,post,brier,0.4363426298704392,0.6314629912376404,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed42_fold4/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,clean,pre,accuracy,0.7388715622341934,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,clean,pre,ece,0.08388103367689484,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,clean,pre,nll,0.8472105264663696,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,clean,pre,brier,0.3816267083110486,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,clean,post,accuracy,0.7388715622341934,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,clean,post,ece,0.07638142257295115,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,clean,post,nll,0.8365724682807922,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,clean,post,brier,0.3817357598045517,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_05,pre,accuracy,0.7261128437765807,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_05,pre,ece,0.07783571130701458,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_05,pre,nll,0.8748815059661865,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_05,pre,brier,0.39771152616071626,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_05,post,accuracy,0.7261128437765807,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_05,post,ece,0.0834050347269646,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_05,post,nll,0.8744297623634338,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_05,post,brier,0.4030775337669368,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_10,pre,accuracy,0.699461298554012,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_10,pre,ece,0.07976713953611025,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_10,pre,nll,0.9343464374542236,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_10,pre,brier,0.42438485874960225,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_10,post,accuracy,0.699461298554012,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_10,post,ece,0.08723129950165917,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_10,post,nll,0.9344699382781982,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,0,noise_0_10,post,brier,0.4281681607003171,0.6625056862831116,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold0/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,clean,pre,accuracy,0.7314998582364616,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,clean,pre,ece,0.08422219698341905,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,clean,pre,nll,0.8469813466072083,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,clean,pre,brier,0.3864601052815898,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,clean,post,accuracy,0.7314998582364616,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,clean,post,ece,0.09005660276626574,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,clean,post,nll,0.8410617709159851,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,clean,post,brier,0.3895066506777553,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_05,pre,accuracy,0.728948114544939,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_05,pre,ece,0.08832954815402734,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_05,pre,nll,0.8601635694503784,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_05,pre,brier,0.3938537240430436,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_05,post,accuracy,0.728948114544939,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_05,post,ece,0.08474486380992952,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_05,post,nll,0.8493605256080627,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_05,post,brier,0.3951137585740835,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_10,pre,accuracy,0.6932237028636234,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_10,pre,ece,0.0863001644780354,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_10,pre,nll,0.9361101984977722,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_10,pre,brier,0.42887335988949127,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_10,post,accuracy,0.6932237028636234,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_10,post,ece,0.09516474791768931,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_10,post,nll,0.9320370554924011,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,1,noise_0_10,post,brier,0.4335644650623591,0.6268664598464966,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold1/results.json
ASP_clean,aafnet,asp_aafnet,1337,2,clean,pre,accuracy,0.73773745392685,0.6347896456718445,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
ASP_clean,aafnet,asp_aafnet,1337,2,clean,pre,ece,0.08854108833374368,0.6347896456718445,outputs/public_calibration_rotation/asp_aafnet/public_cv_parity_v1/seed1337_fold2/results.json
